hts8,mfn_ad_val_rate,mfn_specific_rate,mexico_ad_val_rate,mexico_specific_rate,begin_effect_date,hs6
22060030,0.0,0.031,0.0,0.0,2020-07-01,220600
22060045,0.0,0.03,0.0,0.0,2020-07-01,220600
22060060,0.0,0.139,0.0,0.0,2020-07-01,220600
22060090,0.0,0.042,0.0,0.0,2020-07-01,220600
22071030,0.0,0.189,0.0,0.0,2022-01-01,220710
22071060,0.025,0.0,0.0,0.0,2023-01-01,220710
22072000,0.019,0.0,0.0,0.0,2023-01-01,220720
22082010,0.0,0.0,,,2000-01-01,220820
22082020,0.0,0.0,,,2000-01-01,220820
22082030,0.0,0.0,,,2000-01-01,220820
22082040,0.0,0.0,,,2000-01-01,220820
22082050,0.0,0.0,,,2000-01-01,220820
22082060,0.0,0.0,,,2000-01-01,220820
22083030,0.0,0.0,,,2000-01-01,220830
22083060,0.0,0.0,,,2000-01-01,220830
22084020,0.0,0.237,0.0,0.0,2023-01-01,220840
22084040,0.0,0.0,,,2008-01-01,220840
22084060,0.0,0.237,0.0,0.0,2023-01-01,220840
22084080,0.0,0.0,,,2008-01-01,220840
22085000,0.0,0.0,,,2000-01-01,220850
22086010,0.0,0.0,,,2000-01-01,220860
22086020,0.0,0.0,,,2000-01-01,220860
22086050,0.0,0.0,,,2000-01-01,220860
22087000,0.0,0.0,,,2000-01-01,220870
22089001,0.0,0.0,,,2000-01-01,220890
22089005,0.0,0.0,,,2000-01-01,220890
22089010,0.0,0.0,,,2000-01-01,220890
22089012,0.0,0.0,,,2000-01-01,220890
22089014,0.0,0.0,,,2000-01-01,220890
22089015,0.0,0.0,,,2000-01-01,220890
22089020,0.0,0.0,,,2000-01-01,220890
22089025,0.0,0.0,,,2000-01-01,220890
22089030,0.0,0.0,,,2000-01-01,220890
22089035,0.0,0.0,,,2000-01-01,220890
22089040,0.0,0.0,,,2000-01-01,220890
22089046,0.0,0.0,,,2000-01-01,220890
22089050,0.0,0.0,,,1995-01-01,220890
22089055,0.0,0.0,,,1995-01-01,220890
22089071,0.0,0.0,,,2000-01-01,220890
22089072,0.0,0.0,,,1995-01-01,220890
22089075,0.0,0.0,,,2000-01-01,220890
22089080,0.0,0.211,0.0,0.0,2020-07-01,220890
22090000,0.0,0.005,0.0,0.0,2020-07-01,220900
23011000,0.0,0.0,,,1989-01-01,230110
23012000,0.0,0.0,,,1990-01-01,230120
23021000,0.0,0.0,,,1989-01-01,230210
23023000,0.0,0.0,,,1990-01-01,230230
23024001,0.0,0.0,,,2007-01-01,230240
23025000,0.014,0.0,0.0,0.0,2020-07-01,230250
23031000,0.014,0.0,0.0,0.0,2020-07-01,230310
23032000,0.0,0.0,,,1989-01-01,230320
23033000,0.0,0.0,,,1989-01-01,230330
23040000,0.0,0.0045,0.0,0.0,2020-07-01,230400
23050000,0.0,0.0032,0.0,0.0,2020-07-01,230500
23061000,0.0,0.0056,0.0,0.0,2020-07-01,230610
23062000,0.0,0.0012,0.0,0.0,2020-07-01,230620
23063000,0.0,0.0045,0.0,0.0,2020-07-01,230630
23064100,0.0,0.0017,0.0,0.0,2020-07-01,230641
23064900,0.0,0.0017,0.0,0.0,2020-07-01,230649
23065000,0.0,0.0045,0.0,0.0,2020-07-01,230650
23066000,0.0,0.0032,0.0,0.0,2020-07-01,230660
23069001,0.0,0.0032,0.0,0.0,2020-07-01,230690
23070000,0.0,0.0,,,1989-01-01,230700
23080010,0.014,0.0,0.0,0.0,2020-07-01,230800
23080093,0.0,0.0,,,2002-01-10,230800
23080095,0.019,0.0,0.0,0.0,2020-07-01,230800
23080098,0.014,0.0,0.0,0.0,2020-07-01,230800
23091000,0.0,0.0,,,1996-07-15,230910
23099010,0.0,0.0,,,1989-01-01,230990
23099022,0.075,0.0,0.0,0.0,2020-07-01,230990
23099024,0.075,0.0,,,2020-07-01,230990
23099028,0.064,0.804,0.0,0.0,2023-01-01,230990
23099042,0.075,0.0,0.0,0.0,2020-07-01,230990
23099044,0.075,0.0,,,2020-07-01,230990
23099048,0.064,0.804,0.0,0.0,2023-01-01,230990
23099060,0.019,0.0,0.0,0.0,2020-07-01,230990
23099070,0.014,0.0,0.0,0.0,2020-07-01,230990
23099095,0.014,0.0,0.0,0.0,2020-07-01,230990
24011021,0.0,0.0,,,1995-09-13,240110
24011029,0.0,0.0,,,1995-09-13,240110
24011044,0.0,0.0,,,1995-09-13,240110
24011048,0.0,0.0,,,1995-09-13,240110
24011053,0.0,0.0,,,1995-09-13,240110
24011061,0.0,0.239,0.0,0.0,2020-07-01,240110
24011063,0.0,0.239,,,2021-01-01,240110
24011065,3.5,0.0,0.0,0.0,2023-01-01,240110
24011095,0.0,0.327,0.0,0.0,2021-01-01,240110
24012005,0.0,5.48,0.0,0.0,2020-07-01,240120
24012014,0.0,0.0,,,1996-01-01,240120
24012018,0.0,0.0,,,1996-01-01,240120
24012023,0.0,0.0,,,1995-09-13,240120
24012026,0.0,0.0,,,1995-09-13,240120
24012029,0.0,0.0,,,1995-09-13,240120
24012031,0.0,0.409,0.0,0.0,2020-07-01,240120
24012033,0.0,0.409,,,2021-01-01,240120
24012035,3.5,0.0,0.0,0.0,2023-01-01,240120
24012057,0.0,0.397,0.0,0.0,2022-01-01,240120
24012060,0.0,0.0,,,1995-09-13,240120
24012075,0.0,0.0,,,1995-09-13,240120
24012083,0.0,0.375,0.0,0.0,2020-07-01,240120
24012085,0.0,0.375,,,2021-01-01,240120
24012087,3.5,0.0,0.0,0.0,2023-01-01,240120
24013003,0.0,0.0,,,1995-09-13,240130
24013006,0.0,0.0,,,1995-09-13,240130
24013009,0.0,0.0,,,1995-09-13,240130
24013013,0.0,0.0,,,1995-09-13,240130
24013016,0.0,0.0,,,1995-09-13,240130
24013019,0.0,0.0,,,1995-09-13,240130
24013023,0.0,0.0,,,1995-09-13,240130
24013025,0.0,0.97,0.0,0.0,2020-07-01,240130
24013027,0.0,0.284,0.0,0.0,2022-01-01,240130
24013033,0.0,0.0,,,1995-09-13,240130
24013035,0.0,0.97,,,2021-01-01,240130
24013037,0.0,0.284,,,2021-01-01,240130
24013070,3.5,0.0,0.0,0.0,2023-01-01,240130
24021030,0.047,1.89,0.0,0.0,2020-07-01,240210
24021060,0.014,0.57,0.0,0.0,2020-07-01,240210
24021080,0.014,0.57,0.0,0.0,2020-07-01,240210
24022010,0.009,0.417,0.0,0.0,2020-07-01,240220
24022080,0.023,1.05,0.0,0.0,2020-07-01,240220
24022090,0.032,1.5,0.0,0.0,2020-07-01,240220
24029000,0.023,1.05,0.0,0.0,2020-07-01,240290
24031100,0.0,0.328,0.0,0.0,2020-07-01,240311
24031920,0.0,0.328,0.0,0.0,2020-07-01,240319
24031930,0.0,0.328,0.0,0.0,2020-07-01,240319
24031960,0.0,0.328,,,2021-01-01,240319
24031990,3.5,0.0,0.0,0.0,2023-01-01,240319
24039120,0.0,0.62,0.0,0.0,2020-07-01,240391
24039143,0.0,0.199,0.0,0.0,2020-07-01,240391
24039145,0.0,0.199,,,2021-01-01,240391
24039147,3.5,0.0,0.0,0.0,2023-01-01,240391
24039921,0.0,0.247,0.0,0.0,2022-01-27,240399
24039931,0.0,0.247,0.0,0.0,2022-01-27,240399
24039960,0.0,0.247,,,2021-01-01,240399
24039990,3.5,0.0,0.0,0.0,2023-01-01,240399
24041100,0.0,0.247,0.0,0.0,2022-01-27,240411
24041205,0.065,0.0,,,2022-01-27,240412
24041210,0.05,0.0,,,2022-01-27,240412
24041290,0.065,0.0,,,2022-01-27,240412
24041905,0.065,0.0,,,2022-01-27,240419
24041910,0.05,0.0,,,2022-01-27,240419
24041990,0.0,0.247,0.0,0.0,2022-01-27,240419
24049100,0.064,0.0,,,2022-01-27,240491
24049200,0.05,0.0,,,2022-01-27,240492
24049900,0.05,0.0,,,2022-01-27,240499
25010000,0.0,0.0,,,1989-01-01,250100
25020000,0.0,0.0,,,1989-01-01,250200
25030000,0.0,0.0,,,1996-01-01,250300
25041010,0.0,0.0,,,1995-01-01,250410
25041050,0.0,0.0,,,1989-01-01,250410
25049000,0.0,0.0,,,1989-01-01,250490
25051010,0.0,0.0,,,1989-01-01,250510
25051050,0.0,0.0,,,1989-01-01,250510
25059000,0.0,0.0,,,1989-01-01,250590
25061000,0.0,0.0,,,1989-01-01,250610
25062000,0.0,0.0,,,2007-01-01,250620
25070000,0.0,0.0,,,1999-01-01,250700
25081000,0.0,0.0,,,1999-01-01,250810
25083000,0.0,0.0,,,1999-01-01,250830
25084001,0.0,0.0,,,2007-01-01,250840
25085000,0.0,0.0,,,1989-01-01,250850
25086000,0.0,0.0,,,1999-01-01,250860
25087000,0.0,0.0,,,1989-01-01,250870
25090010,0.0,0.0,,,1989-01-01,250900
25090020,0.0,0.0,,,1999-01-01,250900
25101000,0.0,0.0,,,1989-01-01,251010
25102000,0.0,0.0,,,1989-01-01,251020
25111010,0.0,0.0,,,1999-01-01,251110
25111050,0.0,1.25,0.0,0.0,2020-07-01,251110
25112000,0.0,0.0,,,1999-01-01,251120
25120000,0.0,0.0,,,1989-01-01,251200
25131000,0.0,0.0,,,2007-01-01,251310
25132010,0.0,0.0,,,1996-01-01,251320
25132090,0.0,0.0,,,1999-01-01,251320
25140000,0.0,0.0,,,1999-01-01,251400
25151100,0.0,0.0,,,1999-01-01,251511
25151210,0.0,0.0,,,1999-01-01,251512
25151220,0.03,0.0,0.0,0.0,2020-07-01,251512
25152000,0.03,0.0,0.0,0.0,2020-07-01,251520
25161100,0.0,0.0,,,1990-07-01,251611
25161200,0.028,0.0,0.0,0.0,2020-07-01,251612
25162010,0.0,0.0,,,2007-01-01,251620
25162020,0.03,0.0,0.0,0.0,2020-07-01,251620
25169000,0.03,0.0,0.0,0.0,2020-07-01,251690
25171000,0.0,0.0,,,1990-01-01,251710
25172000,0.0,0.0,,,1999-01-01,251720
25173000,0.0,0.0,,,1999-01-01,251730
25174100,0.0,0.0,,,1989-01-01,251741
25174900,0.0,0.0,,,1989-01-01,251749
25181000,0.0,0.0,,,1989-01-01,251810
25182000,0.03,0.0,0.0,0.0,2020-07-01,251820
25191000,0.0,0.0,,,1989-01-01,251910
25199010,0.0,0.0,,,1999-01-01,251990
25199020,0.0,0.0,,,1999-01-01,251990
25199050,0.0,0.0,,,1989-01-01,251990
25201000,0.0,0.0,,,1989-01-01,252010
25202000,0.0,0.0,,,1999-01-01,252020
25210000,0.0,0.0,,,1989-01-01,252100
25221000,0.0,0.0,,,1989-01-01,252210
25222000,0.0,0.0,,,1989-01-01,252220
25223000,0.0,0.0,,,1989-01-01,252230
25231000,0.0,0.0,,,1989-01-01,252310
25232100,0.0,0.0,,,1999-01-01,252321
25232900,0.0,0.0,,,1992-01-01,252329
25233000,0.0,0.0,,,1989-01-01,252330
25239000,0.0,0.0,,,1989-01-01,252390
25241000,0.0,0.0,,,2007-01-01,252410
25249000,0.0,0.0,,,2007-01-01,252490
25251000,0.0,0.0,,,1989-01-01,252510
25252000,0.0,0.0,,,1999-01-01,252520
25253000,0.0,0.0,,,1989-01-01,252530
25261000,0.0,0.0,,,1999-01-01,252610
25262000,0.0,0.0,,,1999-01-01,252620
25280000,0.0,0.0,,,2012-02-03,252800
25291000,0.0,0.0,,,1989-01-01,252910
25292100,0.0,0.0,,,1995-01-01,252921
25292200,0.0,0.0,,,1999-01-01,252922
25293000,0.0,0.0,,,1989-01-01,252930
25301000,0.0,0.0,,,1989-01-01,253010
25302010,0.0,0.0,,,1989-01-01,253020
25302020,0.0,0.0,,,1999-01-01,253020
25309010,0.0,0.0,,,2002-01-10,253090
25309020,0.029,0.0,0.0,0.0,2020-07-01,253090
25309080,0.0,0.0,,,2002-01-10,253090
26011100,0.0,0.0,,,1989-01-01,260111
26011200,0.0,0.0,,,1989-01-01,260112
26012000,0.0,0.0,,,1989-01-01,260120
26020000,0.0,0.0,,,1989-01-01,260200
26030000,9999.999999,9999.999999,0.0,0.0,2020-07-01,260300
26040000,0.0,0.0,,,1990-01-01,260400
26050000,0.0,0.0,,,1989-01-01,260500
26060000,0.0,0.0,,,1989-01-01,260600
26070000,9999.999999,9999.999999,0.0,0.0,2020-07-01,260700
26080000,0.0,0.0,,,1999-01-01,260800
26090000,0.0,0.0,,,1989-01-01,260900
26100000,0.0,0.0,,,1989-01-01,261000
26110030,0.0,0.0,,,1995-01-01,261100
26110060,0.0,0.375,0.0,0.0,2020-12-30,261100
26121000,0.0,0.0,,,1989-01-01,261210
26122000,0.0,0.0,,,1989-01-01,261220
26131000,0.018,0.128,0.0,0.0,2020-07-01,261310
26139000,0.0,0.178,0.0,0.0,2020-07-01,261390
26140030,0.0,0.0,,,1995-01-01,261400
26140060,0.0,0.0,,,1989-01-01,261400
26151000,0.0,0.0,,,1989-01-01,261510
26159030,0.0,0.0,,,1989-01-01,261590
26159060,0.0,0.0,,,1989-01-01,261590
26161000,9999.999999,9999.999999,0.0,0.0,2020-07-01,261610
26169000,9999.999999,9999.999999,0.0,0.0,2020-07-01,261690
26171000,0.0,0.0,,,1989-01-01,261710
26179000,0.0,0.0,,,1989-01-01,261790
26180000,0.0,0.0,,,1989-01-01,261800
26190030,0.0,0.0,,,1999-01-01,261900
26190090,0.0,0.0,,,1990-07-01,261900
26201100,0.0,0.0,,,1999-01-01,262011
26201930,0.0,0.0,,,1995-01-01,262019
26201960,9999.999999,9999.999999,0.0,0.0,2020-07-01,262019
26202100,0.0,0.0,,,2002-01-10,262021
26202900,0.0,0.0,,,2002-01-10,262029
26203000,0.0,0.0,,,1999-01-01,262030
26204000,0.0,0.0,,,1989-01-01,262040
26206010,0.05,0.0,0.0,0.0,2020-07-01,262060
26206090,0.0,0.0,,,2002-01-10,262060
26209100,0.0,0.0,,,2002-01-10,262091
26209910,0.0,0.0,,,2002-01-10,262099
26209920,0.038,0.176,0.0,0.0,2020-07-01,262099
26209930,0.0,0.0,,,2002-01-10,262099
26209950,0.0,0.0,,,2002-01-10,262099
26209975,0.0,0.0,,,2002-01-10,262099
26209985,0.0,0.0,,,2002-01-10,262099
26211000,0.0,0.0,,,2002-01-10,262110
26219000,0.0,0.0,,,2002-01-10,262190
27011100,0.0,0.0,,,1989-01-01,270111
27011200,0.0,0.0,,,1989-01-01,270112
27011900,0.0,0.0,,,1989-01-01,270119
27012000,0.0,0.0,,,1989-01-01,270120
27021000,0.0,0.0,,,1989-01-01,270210
27022000,0.0,0.0,,,1989-01-01,270220
27030000,0.0,0.0,,,1989-01-01,270300
27040000,0.0,0.0,,,1989-01-01,270400
27050000,0.0,0.0,,,1993-01-01,270500
27060000,0.0,0.0,,,1989-01-01,270600
27071000,0.0,0.0,,,1989-01-01,270710
27072000,0.0,0.0,,,1989-01-01,270720
27073000,0.0,0.0,,,1989-01-01,270730
27074000,0.0,0.0,,,1994-07-01,270740
27075000,0.0,0.0,,,1994-07-01,270750
27079100,0.0,0.0,,,1989-01-01,270791
27079910,0.0,0.0,,,1989-01-01,270799
27079920,0.0,0.0,,,1989-01-01,270799
27079940,0.03,0.009,0.0,0.0,2020-07-01,270799
27079951,0.125,0.029,0.0,0.0,2020-07-01,270799
27079955,0.03,0.009,0.0,0.0,2020-07-01,270799
27079959,0.0,0.0,,,2007-01-01,270799
27079990,0.0,0.0,,,2007-01-01,270799
27081000,0.0,0.0,,,1989-01-01,270810
27082000,0.0,0.0,,,1989-01-01,270820
27090010,0.0,0.0525,0.0,0.0,2020-07-01,270900
27090020,0.0,0.105,0.0,0.0,2020-07-01,270900
27101215,0.0,0.525,0.0,0.0,2020-07-01,271012
27101218,0.0,0.525,0.0,0.0,2020-07-01,271012
27101225,0.0,0.105,0.0,0.0,2020-07-01,271012
27101245,0.0,0.105,0.0,0.0,2020-07-01,271012
27101290,0.07,0.0,0.0,0.0,2020-07-01,271012
27101906,0.0,0.0525,0.0,0.0,2020-07-01,271019
27101911,0.0,0.105,0.0,0.0,2020-07-01,271019
27101916,0.0,0.525,0.0,0.0,2020-07-01,271019
27101924,0.0,0.525,0.0,0.0,2020-07-01,271019
27101925,0.0,0.525,0.0,0.0,2020-07-01,271019
27101926,0.0,0.105,0.0,0.0,2020-07-01,271019
27101930,0.0,0.84,0.0,0.0,2020-07-01,271019
27101935,0.058,0.0,0.0,0.0,2020-07-01,271019
27101940,0.057,0.013,0.0,0.0,2020-07-01,271019
27101945,0.0,0.105,0.0,0.0,2020-07-01,271019
27101990,0.07,0.0,0.0,0.0,2020-07-01,271019
27102005,0.0,0.0525,0.0,0.0,2020-07-01,271020
27102010,0.0,0.105,0.0,0.0,2020-07-01,271020
27102015,0.0,0.525,0.0,0.0,2020-07-01,271020
27102025,0.0,0.105,0.0,0.0,2020-07-01,271020
27109100,0.0,0.105,0.0,0.0,2020-07-01,271091
27109905,0.0,0.0525,0.0,0.0,2020-07-01,271099
27109910,0.0,0.105,0.0,0.0,2020-07-01,271099
27109916,0.0,0.525,0.0,0.0,2020-07-01,271099
27109921,0.0,0.105,0.0,0.0,2020-07-01,271099
27109931,0.0,0.84,0.0,0.0,2020-07-01,271099
27109932,0.058,0.0,0.0,0.0,2020-07-01,271099
27109939,0.057,0.013,0.0,0.0,2020-07-01,271099
27109945,0.0,0.105,0.0,0.0,2020-07-01,271099
27109990,0.07,0.0,0.0,0.0,2020-07-01,271099
27111100,0.0,0.0,,,2017-07-01,271111
27111200,0.0,0.0,,,1989-01-01,271112
27111300,0.0,0.0,,,1989-01-01,271113
27111400,0.0,0.0,,,1992-07-01,271114
27111900,0.0,0.0,,,1990-01-01,271119
27112100,0.0,0.0,,,1989-01-01,271121
27112900,0.0,0.0,,,2002-07-01,271129
27121000,0.0,0.0,,,1989-01-01,271210
27122000,0.0,0.0,,,1989-01-01,271220
27129010,0.0,0.0,,,1989-01-01,271290
27129020,0.0,0.0,,,1989-01-01,271290
27131100,0.0,0.0,,,1989-01-01,271311
27131200,0.0,0.0,,,1999-01-01,271312
27132000,0.0,0.0,,,1989-01-01,271320
27139000,0.0,0.0,,,1989-01-01,271390
27141000,0.0,0.0,,,1989-01-01,271410
27149000,0.0,0.0,,,1989-01-01,271490
27150000,0.0,0.0,,,1989-01-01,271500
27160000,0.0,0.0,,,1989-01-01,271600
28011000,0.0,0.0,,,1989-01-01,280110
28012000,0.0,0.0,,,1989-01-01,280120
28013010,0.037,0.0,0.0,0.0,2020-07-01,280130
28013020,0.055,0.0,0.0,0.0,2020-07-01,280130
28020000,0.0,0.0,,,1989-01-01,280200
28030000,0.0,0.0,,,1989-01-01,280300
28041000,0.037,0.0,0.0,0.0,2020-07-01,280410
28042100,0.037,0.0,0.0,0.0,2020-07-01,280421
28042900,0.037,0.0,0.0,0.0,2020-07-01,280429
28043000,0.037,0.0,0.0,0.0,2020-07-01,280430
28044000,0.037,0.0,0.0,0.0,2020-07-01,280440
28045000,0.0,0.0,,,1994-07-01,280450
28046100,0.0,0.0,,,1999-01-01,280461
28046910,0.053,0.0,0.0,0.0,2020-12-30,280469
28046950,0.055,0.0,0.0,0.0,2020-07-01,280469
28047000,0.0,0.0,,,1989-01-01,280470
28048000,0.0,0.0,,,1989-01-01,280480
28049000,0.0,0.0,,,1989-01-01,280490
28051100,0.053,0.0,0.0,0.0,2020-07-01,280511
28051200,0.03,0.0,0.0,0.0,2020-07-01,280512
28051910,0.037,0.0,0.0,0.0,2020-07-01,280519
28051920,0.0,0.0,,,2002-01-10,280519
28051990,0.055,0.0,0.0,0.0,2020-07-01,280519
28053000,0.05,0.0,0.0,0.0,2020-07-01,280530
28054000,0.017,0.0,0.0,0.0,2020-07-01,280540
28061000,0.0,0.0,,,1989-01-01,280610
28062000,0.042,0.0,0.0,0.0,2020-07-01,280620
28070000,0.0,0.0,,,1989-01-01,280700
28080000,0.0,0.0,,,1989-01-01,280800
28091000,0.0,0.0,,,1989-01-01,280910
28092000,0.0,0.0,,,1989-01-01,280920
28100000,0.015,0.0,0.0,0.0,2020-07-01,281000
28111100,0.0,0.0,,,1989-01-01,281111
28111200,0.042,0.0,,,2020-07-01,281112
28111910,0.023,0.0,0.0,0.0,2020-07-01,281119
28111930,0.0,0.0,,,1999-01-01,281119
28111961,0.042,0.0,,,2020-07-01,281119
28112100,0.037,0.0,0.0,0.0,2020-07-01,281121
28112210,0.037,0.0,0.0,0.0,2020-07-01,281122
28112250,0.0,0.0,,,1989-01-01,281122
28112910,0.0,0.0,,,1989-01-01,281129
28112920,0.0,0.0,,,1989-01-01,281129
28112930,0.042,0.0,0.0,0.0,2020-07-01,281129
28112950,0.037,0.0,0.0,0.0,2020-07-01,281129
28121100,0.037,0.0,,,2020-07-01,281211
28121200,0.037,0.0,,,2020-07-01,281212
28121300,0.037,0.0,,,2020-07-01,281213
28121400,0.0,0.0,,,2017-01-01,281214
28121500,0.037,0.0,,,2020-07-01,281215
28121600,0.037,0.0,,,2020-07-01,281216
28121700,0.037,0.0,,,2020-07-01,281217
28121900,0.037,0.0,,,2020-07-01,281219
28129000,0.037,0.0,0.0,0.0,2020-07-01,281290
28131000,0.037,0.0,0.0,0.0,2020-07-01,281310
28139010,0.0,0.0,,,1989-01-01,281390
28139020,0.0,0.0,,,1989-01-01,281390
28139050,0.037,0.0,0.0,0.0,2020-07-01,281390
28141000,0.0,0.0,,,1990-01-01,281410
28142000,0.0,0.0,,,1989-01-01,281420
28151100,0.0,0.0,,,1989-01-01,281511
28151200,0.0,0.0,,,1989-01-01,281512
28152000,0.0,0.0,,,1989-01-01,281520
28153000,0.037,0.0,0.0,0.0,2020-07-01,281530
28161000,0.031,0.0,0.0,0.0,2020-07-01,281610
28164010,0.042,0.0,0.0,0.0,2020-07-01,281640
28164020,0.02,0.0,0.0,0.0,2020-07-01,281640
28170000,0.0,0.0,,,1989-01-01,281700
28181010,0.0,0.0,,,1989-01-01,281810
28181020,0.013,0.0,0.0,0.0,2020-07-01,281810
28182000,0.0,0.0,,,1993-01-01,281820
28183000,0.0,0.0,,,1989-01-01,281830
28191000,0.037,0.0,0.0,0.0,2020-07-01,281910
28199000,0.037,0.0,0.0,0.0,2020-07-01,281990
28201000,0.047,0.0,0.0,0.0,2020-07-01,282010
28209000,0.047,0.0,0.0,0.0,2020-07-01,282090
28211000,0.037,0.0,0.0,0.0,2020-07-01,282110
28212000,0.055,0.0,0.0,0.0,2020-07-01,282120
28220000,0.001,0.0,0.0,0.0,2020-07-01,282200
28230000,0.055,0.0,0.0,0.0,2020-07-01,282300
28241000,0.03,0.0,0.0,0.0,2020-07-01,282410
28249010,0.055,0.0,0.0,0.0,2020-07-01,282490
28249020,0.034,0.0,0.0,0.0,2020-07-01,282490
28249050,0.048,0.0,0.0,0.0,2020-07-01,282490
28251000,0.037,0.0,0.0,0.0,2020-07-01,282510
28252000,0.037,0.0,0.0,0.0,2020-07-01,282520
28253000,0.055,0.0,0.0,0.0,2020-07-01,282530
28254000,0.0,0.0,,,1989-01-01,282540
28255010,0.043,0.0,0.0,0.0,2020-07-01,282550
28255020,0.05,0.0,0.0,0.0,2020-07-01,282550
28255030,0.039,0.0,0.0,0.0,2020-07-01,282550
28256000,0.037,0.0,0.0,0.0,2020-07-01,282560
28257000,0.032,0.0,0.0,0.0,2020-07-01,282570
28258000,0.0,0.0,,,1989-01-01,282580
28259010,0.037,0.0,0.0,0.0,2020-07-01,282590
28259015,0.037,0.0,0.0,0.0,2020-07-01,282590
28259020,0.042,0.0,0.0,0.0,2020-07-01,282590
28259030,0.055,0.0,0.0,0.0,2020-07-01,282590
28259075,0.0,0.0,,,1999-01-01,282590
28259090,0.037,0.0,0.0,0.0,2020-07-01,282590
28261200,0.0,0.0,,,1989-01-01,282612
28261910,0.031,0.0,0.0,0.0,2020-07-01,282619
28261920,0.037,0.0,0.0,0.0,2020-07-01,282619
28261990,0.039,0.0,0.0,0.0,2020-07-01,282619
28263000,0.0,0.0,,,1989-01-01,282630
28269010,0.041,0.0,0.0,0.0,2020-12-30,282690
28269090,0.031,0.0,0.0,0.0,2020-12-30,282690
28271000,0.029,0.0,0.0,0.0,2020-07-01,282710
28272000,0.0,0.0,,,1989-01-01,282720
28273100,0.015,0.0,0.0,0.0,2020-07-01,282731
28273200,0.0,0.0,,,1989-01-01,282732
28273500,0.037,0.0,0.0,0.0,2020-07-01,282735
28273910,0.055,0.0,0.0,0.0,2020-07-01,282739
28273925,0.042,0.0,0.0,0.0,2020-07-01,282739
28273930,0.049,0.0,0.0,0.0,2020-07-01,282739
28273940,0.055,0.0,0.0,0.0,2020-07-01,282739
28273945,0.042,0.0,0.0,0.0,2020-07-01,282739
28273955,0.037,0.0,0.0,0.0,2020-07-01,282739
28273960,0.042,0.0,0.0,0.0,2020-07-01,282739
28273965,0.016,0.0,0.0,0.0,2020-07-01,282739
28273990,0.037,0.0,0.0,0.0,2020-07-01,282739
28274100,0.039,0.0,0.0,0.0,2020-07-01,282741
28274910,0.055,0.0,0.0,0.0,2020-07-01,282749
28274950,0.055,0.0,0.0,0.0,2020-07-01,282749
28275100,0.0,0.0,,,1995-01-01,282751
28275925,0.0,0.0,,,1995-01-01,282759
28275951,0.036,0.0,0.0,0.0,2020-07-01,282759
28276010,0.0,0.0,,,1989-01-01,282760
28276020,0.028,0.0,0.0,0.0,2020-07-01,282760
28276051,0.042,0.0,0.0,0.0,2020-07-01,282760
28281000,0.024,0.0,0.0,0.0,2020-07-01,282810
28289000,0.037,0.0,0.0,0.0,2020-07-01,282890
28291100,0.0,0.0,,,1989-01-01,282911
28291901,0.033,0.0,0.0,0.0,2020-07-01,282919
28299005,0.0,0.0,,,1999-01-01,282990
28299025,0.0,0.0,,,1999-01-01,282990
28299040,0.031,0.0,0.0,0.0,2020-07-01,282990
28299061,0.037,0.0,0.0,0.0,2020-07-01,282990
28301000,0.037,0.0,0.0,0.0,2020-07-01,283010
28309010,0.0,0.0,,,2007-01-01,283090
28309015,0.028,0.0,0.0,0.0,2020-07-01,283090
28309020,0.031,0.0,0.0,0.0,2020-07-01,283090
28309090,0.03,0.0,0.0,0.0,2020-07-01,283090
28311010,0.0,0.0,,,1995-01-01,283110
28311050,0.055,0.0,0.0,0.0,2020-07-01,283110
28319000,0.055,0.0,0.0,0.0,2020-07-01,283190
28321000,0.015,0.0,0.0,0.0,2020-07-01,283210
28322000,0.031,0.0,0.0,0.0,2020-07-01,283220
28323010,0.015,0.0,0.0,0.0,2020-07-01,283230
28323050,0.031,0.0,0.0,0.0,2020-07-01,283230
28331110,0.0,0.0,,,1989-01-01,283311
28331150,0.004,0.0,0.0,0.0,2020-07-01,283311
28331900,0.0,0.0,,,1989-01-01,283319
28332100,0.037,0.0,0.0,0.0,2020-07-01,283321
28332200,0.0,0.0,,,1989-01-01,283322
28332400,0.032,0.0,0.0,0.0,2020-07-01,283324
28332500,0.014,0.0,0.0,0.0,2020-07-01,283325
28332700,0.006,0.0,0.0,0.0,2020-07-01,283327
28332910,0.014,0.0,0.0,0.0,2020-07-01,283329
28332920,0.0,0.0,,,1989-01-01,283329
28332930,0.055,0.0,0.0,0.0,2020-07-01,283329
28332940,0.037,0.0,0.0,0.0,2020-07-01,283329
28332945,0.016,0.0,0.0,0.0,2020-07-01,283329
28332951,0.037,0.0,0.0,0.0,2020-07-01,283329
28333000,0.016,0.0,0.0,0.0,2020-07-01,283330
28334020,0.037,0.0,0.0,0.0,2020-07-01,283340
28334060,0.031,0.0,0.0,0.0,2020-07-01,283340
28341010,0.055,0.0,0.0,0.0,2020-07-01,283410
28341050,0.031,0.0,0.0,0.0,2020-07-01,283410
28342100,0.0,0.0,,,1989-01-01,283421
28342905,0.055,0.0,0.0,0.0,2020-07-01,283429
28342910,0.0,0.0,,,1989-01-01,283429
28342920,0.042,0.0,0.0,0.0,2020-07-01,283429
28342951,0.035,0.0,0.0,0.0,2020-07-01,283429
28351000,0.031,0.0,0.0,0.0,2020-07-01,283510
